t_ms,current_um_A,current_um_B,target_um
145.31994187200002,99.4709,100.3115,99.5
145.35994185599998,99.4709,100.3117,99.5
145.39994184,99.4709,100.3119,99.5
145.439941824,99.471,100.3122,99.5
145.479941808,99.471,100.3124,99.5
145.519941792,99.471,100.3127,99.5
145.559941776,99.471,100.313,99.5
145.59994175999998,99.4709,100.3132,99.5
145.639941744,99.471,100.3135,99.5
145.679941728,99.471,100.3137,99.5
145.719941712,99.471,100.314,99.5
145.759941696,99.471,100.3142,99.5
145.79994168,99.471,100.3144,99.5
145.839941664,99.4711,100.3146,99.5
145.879941648,99.4711,100.3148,99.5
145.91994163200002,99.4712,100.3151,99.5
145.959941616,99.4712,100.3154,99.5
145.9999416,99.4712,100.3156,99.5
146.039941584,99.4712,100.3158,99.5
146.079941568,99.4712,100.3161,99.5
146.119941552,99.4712,100.3163,99.5
146.15994153600002,99.4713,100.3166,99.5
146.19994151999998,99.4713,100.3168,99.5
146.239941504,99.4713,100.317,99.5
146.279941488,99.4713,100.3172,99.5
146.319941472,99.4713,100.3175,99.5
146.359941456,99.4713,100.3177,99.5
146.39994144,99.4713,100.318,99.5
146.43994142399998,99.4713,100.3182,99.5
146.479941408,99.4714,100.3185,99.5
146.519941392,99.4714,100.3187,99.5
146.559941376,99.4714,100.319,99.5
146.59994135999997,99.4714,100.3192,99.5
146.639941344,99.4714,100.3195,99.5
146.67994132799998,99.4714,100.3198,99.5
146.719941312,99.4714,100.32,99.5
146.759941296,99.4714,100.3202,99.5
146.79994127999998,99.4714,100.3206,99.5
146.839941264,99.4714,100.3208,99.5
146.879941248,99.4714,100.321,99.5
146.919941232,99.4714,100.3212,99.5
146.959941216,99.4714,100.3215,99.5
146.99994120000002,99.4715,100.3217,99.5
147.03994118399999,99.4715,100.322,99.5
147.079941168,99.4715,100.3222,99.5
147.119941152,99.4715,100.3224,99.5
147.15994113600001,99.4715,100.3227,99.5
147.19994112,99.4716,100.3229,99.5
147.239941104,99.4716,100.3232,99.5
147.279941088,99.4715,100.3235,99.5
147.319941072,99.4716,100.3237,99.5
147.359941056,99.4716,100.3239,99.5
147.39994104000002,99.4716,100.3241,99.5
147.43994102399998,99.4717,100.3244,99.5
147.479941008,99.4717,100.3247,99.5
147.519940992,99.4717,100.325,99.5
147.559940976,99.4717,100.3252,99.5
147.59994096,99.4717,100.3255,99.5
147.639940944,99.4717,100.3258,99.5
147.67994092799998,99.4717,100.326,99.5
147.719940912,99.4717,100.3263,99.5
147.759940896,99.4716,100.3265,99.5
147.79994088,99.4716,100.3267,99.5
147.839940864,99.4716,100.3271,99.5
147.879940848,99.4716,100.3273,99.5
147.919940832,99.4716,100.3276,99.5
147.959940816,99.4715,100.3279,99.5
147.99994080000002,99.4715,100.3281,99.5
148.03994078399998,99.4715,100.3284,99.5
148.079940768,99.4715,100.3286,99.5
148.119940752,99.4714,100.3289,99.5
148.159940736,99.4714,100.3292,99.5
148.19994072,99.4714,100.3294,99.5
148.23994070400002,99.4714,100.3297,99.5
148.27994068799998,99.4713,100.33,99.5
148.319940672,99.4713,100.3302,99.5
148.359940656,99.4713,100.3305,99.5
148.39994064,99.4712,100.3307,99.5
148.439940624,99.4712,100.331,99.5
148.479940608,99.4712,100.3313,99.5
148.51994059199998,99.4711,100.3315,99.5
148.559940576,99.4712,100.3318,99.5
148.59994056,99.4711,100.3321,99.5
148.639940544,99.4711,100.3323,99.5
148.67994052799997,99.471,100.3326,99.5
148.719940512,99.4709,100.3328,99.5
148.75994049599998,99.4709,100.333,99.5
148.79994048,99.4709,100.3333,99.5
148.83994046400002,99.4708,100.3335,99.5
148.87994044799999,99.4708,100.3338,99.5
148.919940432,99.4707,100.334,99.5
148.959940416,99.4707,100.3343,99.5
148.9999404,99.4707,100.3345,99.5
149.039940384,99.4706,100.3347,99.5
149.079940368,99.4706,100.335,99.5
149.119940352,99.4705,100.3352,99.5
149.159940336,99.4705,100.3355,99.5
149.19994032,99.4704,100.3357,99.5
149.23994030400002,99.4704,100.3359,99.5
149.27994028799998,99.4704,100.3362,99.5
149.319940272,99.4704,100.3364,99.5
149.359940256,99.4704,100.3367,99.5
149.39994024,99.4704,100.3369,99.5
149.439940224,99.4703,100.3371,99.5
149.47994020800002,99.4703,100.3374,99.5
149.51994019199998,99.4703,100.3376,99.5
149.559940176,99.4703,100.3378,99.5
149.59994016,99.4703,100.3381,99.5
149.639940144,99.4703,100.3383,99.5
149.679940128,99.4702,100.3386,99.5
149.719940112,99.4702,100.3388,99.5
149.75994009599998,99.4701,100.3391,99.5
149.79994008,99.4701,100.3393,99.5
149.83994006400002,99.4701,100.3395,99.5
149.879940048,99.4701,100.3397,99.5
149.919940032,99.4701,100.34,99.5
149.959940016,99.4701,100.3402,99.5
149.99994,99.4702,100.3404,99.5
150.039939984,99.4701,100.3406,99.5
150.07993996800002,99.4701,100.3408,99.5
150.11993995199998,99.4701,100.3411,99.5
150.159939936,99.47,100.3413,99.5
150.19993992,99.47,100.3416,99.5
150.239939904,99.47,100.3419,99.5
150.279939888,99.47,100.3421,99.5
150.319939872,99.47,100.3424,99.5
150.35993985599998,99.4699,100.3426,99.5
150.39993984,99.4699,100.3428,99.5
150.439939824,99.4699,100.3431,99.5
150.479939808,99.4698,100.3433,99.5
150.51993979199997,99.4698,100.3436,99.5
150.559939776,99.4698,100.3439,99.5
150.59993975999998,99.4698,100.3441,99.5
150.639939744,99.4698,100.3443,99.5
150.679939728,99.4698,100.3445,99.5
150.719939712,99.4698,100.3448,99.5
150.759939696,99.4698,100.345,99.5
150.79993968,99.4698,100.3453,99.5
150.839939664,99.4697,100.3455,99.5
150.879939648,99.4697,100.3457,99.5
150.91993963200002,99.4697,100.346,99.5
150.95993961599999,99.4697,100.3462,99.5
150.9999396,99.4697,100.3464,99.5
151.039939584,99.4697,100.3467,99.5
151.07993956800001,99.4698,100.3469,99.5
151.119939552,99.4698,100.3471,99.5
151.159939536,99.4698,100.3474,99.5
151.19993952,99.4699,100.3477,99.5
151.239939504,99.4699,100.3479,99.5
151.279939488,99.4699,100.3481,99.5
151.31993947200002,99.4699,100.3483,99.5
151.35993945599998,99.4699,100.3486,99.5
151.39993944,99.47,100.3488,99.5
151.439939424,99.47,100.3491,99.5
151.479939408,99.47,100.3493,99.5
151.519939392,99.47,100.3496,99.5
151.559939376,99.47,100.3498,99.5
151.59993935999998,99.47,100.3501,99.5
151.639939344,99.47,100.3503,99.5
151.679939328,99.47,100.3506,99.5
151.719939312,99.4701,100.3508,99.5
151.759939296,99.47,100.3511,99.5
151.79993928,99.47,100.3513,99.5
151.839939264,99.47,100.3516,99.5
151.879939248,99.47,100.3518,99.5
151.91993923200002,99.47,100.352,99.5
151.959939216,99.47,100.3523,99.5
151.9999392,99.47,100.3525,99.5
152.039939184,99.4701,100.3528,99.5
152.079939168,99.4701,100.353,99.5
152.119939152,99.4701,100.3533,99.5
152.15993913600002,99.4701,100.3535,99.5
152.19993911999998,99.4701,100.3538,99.5
152.239939104,99.4701,100.3541,99.5
152.279939088,99.4701,100.3544,99.5
152.319939072,99.4701,100.3546,99.5
152.359939056,99.4701,100.3549,99.5
152.39993904,99.4702,100.3552,99.5
152.43993902399998,99.4701,100.3554,99.5
152.479939008,99.4701,100.3557,99.5
152.519938992,99.4702,100.356,99.5
152.559938976,99.4702,100.3562,99.5
152.59993895999997,99.4702,100.3565,99.5
152.639938944,99.4702,100.3567,99.5
152.67993892799998,99.4702,100.357,99.5
152.719938912,99.4702,100.3572,99.5
152.759938896,99.4702,100.3575,99.5
152.79993887999998,99.4702,100.3578,99.5
152.839938864,99.4702,100.358,99.5
152.879938848,99.4703,100.3582,99.5
152.919938832,99.4702,100.3584,99.5
152.959938816,99.4703,100.3587,99.5
152.9999388,99.4702,100.3589,99.5
153.039938784,99.4702,100.3592,99.5
153.079938768,99.4702,100.3594,99.5
153.119938752,99.4702,100.3597,99.5
153.15993873600002,99.4702,100.36,99.5
153.19993871999998,99.4702,100.3602,99.5
153.239938704,99.4702,100.3605,99.5
153.279938688,99.4702,100.3607,99.5
153.319938672,99.4703,100.361,99.5
153.359938656,99.4703,100.3612,99.5
153.39993864000002,99.4703,100.3615,99.5
153.43993862399998,99.4703,100.3617,99.5
153.479938608,99.4703,100.3619,99.5
153.519938592,99.4703,100.3622,99.5
153.559938576,99.4703,100.3624,99.5
153.59993856,99.4704,100.3626,99.5
153.639938544,99.4704,100.3628,99.5
153.67993852799998,99.4705,100.3631,99.5
153.719938512,99.4705,100.3633,99.5
153.75993849600002,99.4705,100.3635,99.5
153.79993848,99.4705,100.3637,99.5
153.839938464,99.4705,100.364,99.5
153.879938448,99.4705,100.3643,99.5
153.919938432,99.4705,100.3645,99.5
153.959938416,99.4706,100.3647,99.5
153.99993840000002,99.4707,100.3649,99.5
154.03993838399998,99.4708,100.3651,99.5
154.079938368,99.4708,100.3653,99.5
154.119938352,99.4708,100.3656,99.5
154.159938336,99.4709,100.3658,99.5
154.19993832,99.4709,100.366,99.5
154.239938304,99.4709,100.3663,99.5
154.27993828799998,99.471,100.3665,99.5
154.319938272,99.4709,100.3667,99.5
154.359938256,99.471,100.3669,99.5
154.39993824,99.471,100.3672,99.5
154.43993822399997,99.471,100.3675,99.5
154.479938208,99.471,100.3677,99.5
154.51993819199998,99.471,100.3679,99.5
154.559938176,99.471,100.3682,99.5
154.59993816,99.471,100.3684,99.5
154.639938144,99.471,100.3687,99.5
154.67993812799997,99.4711,100.3689,99.5
154.719938112,99.4711,100.3692,99.5
154.759938096,99.4712,100.3694,99.5
154.79993808,99.4712,100.3697,99.5
154.83993806400002,99.4712,100.3699,99.5
154.87993804799999,99.4712,100.3702,99.5
154.919938032,99.4712,100.3704,99.5
154.959938016,99.4712,100.3706,99.5
154.99993800000001,99.4712,100.3709,99.5
155.039937984,99.4713,100.3711,99.5
155.079937968,99.4713,100.3714,99.5
155.119937952,99.4714,100.3716,99.5
155.159937936,99.4714,100.3719,99.5
155.19993792,99.4715,100.3721,99.5
155.23993790400002,99.4715,100.3724,99.5
155.27993788799998,99.4715,100.3726,99.5
155.319937872,99.4716,100.3729,99.5
155.359937856,99.4715,100.3731,99.5
155.39993784,99.4716,100.3734,99.5
155.439937824,99.4716,100.3736,99.5
155.479937808,99.4716,100.3738,99.5
155.51993779199998,99.4717,100.3741,99.5
155.559937776,99.4717,100.3743,99.5
155.59993776,99.4716,100.3746,99.5
155.639937744,99.4716,100.3748,99.5
155.67993772799997,99.4716,100.375,99.5
155.719937712,99.4716,100.3753,99.5
155.759937696,99.4716,100.3755,99.5
155.79993768,99.4716,100.3758,99.5
155.83993766400002,99.4716,100.3761,99.5
155.879937648,99.4715,100.3763,99.5
155.919937632,99.4715,100.3766,99.5
155.959937616,99.4715,100.3768,99.5
155.9999376,99.4715,100.377,99.5
156.039937584,99.4715,100.3773,99.5
156.07993756800002,99.4715,100.3775,99.5
156.11993755199998,99.4715,100.3778,99.5
156.159937536,99.4715,100.378,99.5
156.19993752,99.4715,100.3783,99.5
156.239937504,99.4716,100.3786,99.5
156.279937488,99.4715,100.3788,99.5
156.319937472,99.4715,100.379,99.5
156.35993745599998,99.4715,100.3792,99.5
156.39993744,99.4715,100.3795,99.5
156.439937424,99.4715,100.3798,99.5
156.479937408,99.4716,100.38,99.5
156.51993739199997,99.4716,100.3802,99.5
156.559937376,99.4716,100.3805,99.5
156.59993735999998,99.4715,100.3808,99.5
156.639937344,99.4716,100.381,99.5
156.679937328,99.4716,100.3813,99.5
156.71993731199998,99.4715,100.3815,99.5
156.759937296,99.4715,100.3818,99.5
156.79993728,99.4715,100.382,99.5
156.839937264,99.4715,100.3822,99.5
156.879937248,99.4715,100.3825,99.5
156.919937232,99.4715,100.3827,99.5
156.959937216,99.4715,100.383,99.5
156.9999372,99.4715,100.3832,99.5
157.039937184,99.4715,100.3834,99.5
157.07993716800001,99.4715,100.3837,99.5
157.119937152,99.4715,100.3839,99.5
157.159937136,99.4714,100.3842,99.5
157.19993712,99.4713,100.3845,99.5
157.239937104,99.4713,100.3847,99.5
157.279937088,99.4713,100.385,99.5
157.31993707200002,99.4712,100.3853,99.5
157.35993705599998,99.4712,100.3856,99.5
157.39993704,99.4711,100.3859,99.5
157.439937024,99.4711,100.3861,99.5
157.479937008,99.4711,100.3864,99.5
157.519936992,99.471,100.3867,99.5
157.559936976,99.4709,100.3869,99.5
157.59993695999998,99.4709,100.3872,99.5
157.639936944,99.4708,100.3874,99.5
157.679936928,99.4708,100.3877,99.5
157.719936912,99.4708,100.3879,99.5
157.759936896,99.4707,100.3882,99.5
157.79993688,99.4707,100.3885,99.5
157.839936864,99.4707,100.3887,99.5
157.879936848,99.4706,100.3889,99.5
157.91993683200002,99.4706,100.3892,99.5
157.95993681599998,99.4706,100.3894,99.5
157.9999368,99.4706,100.3896,99.5
158.039936784,99.4706,100.3899,99.5
158.079936768,99.4705,100.3901,99.5
158.119936752,99.4706,100.3904,99.5
158.159936736,99.4706,100.3906,99.5
158.19993671999998,99.4706,100.3908,99.5
158.239936704,99.4706,100.3911,99.5
158.279936688,99.4705,100.3913,99.5
158.319936672,99.4705,100.3916,99.5
158.359936656,99.4705,100.3918,99.5
158.39993664,99.4705,100.392,99.5
158.43993662399998,99.4704,100.3922,99.5
158.479936608,99.4704,100.3924,99.5
158.519936592,99.4704,100.3927,99.5
158.559936576,99.4705,100.3929,99.5
158.59993655999997,99.4705,100.3931,99.5
158.639936544,99.4705,100.3934,99.5
158.67993652799998,99.4705,100.3936,99.5
158.719936512,99.4705,100.3938,99.5
158.75993649600002,99.4705,100.3941,99.5
158.79993647999999,99.4705,100.3943,99.5
158.839936464,99.4706,100.3945,99.5
158.879936448,99.4706,100.3948,99.5
158.91993643200001,99.4706,100.395,99.5
158.959936416,99.4706,100.3952,99.5
158.9999364,99.4705,100.3954,99.5
159.039936384,99.4705,100.3957,99.5
159.079936368,99.4706,100.3959,99.5
159.119936352,99.4706,100.3961,99.5
159.15993633600002,99.4707,100.3964,99.5
159.19993631999998,99.4707,100.3966,99.5
159.239936304,99.4707,100.3969,99.5
159.279936288,99.4707,100.3971,99.5
159.319936272,99.4707,100.3974,99.5
159.359936256,99.4707,100.3977,99.5
159.39993624,99.4707,100.3979,99.5
159.43993622399998,99.4707,100.3982,99.5
159.479936208,99.4708,100.3984,99.5
159.519936192,99.4708,100.3986,99.5
159.559936176,99.4708,100.3989,99.5
159.59993616,99.4708,100.3992,99.5
159.639936144,99.4708,100.3995,99.5
159.67993612799998,99.4708,100.3997,99.5
159.719936112,99.4708,100.4,99.5
159.75993609600002,99.4708,100.4002,99.5
159.79993608,99.4708,100.4005,99.5
159.839936064,99.4708,100.4007,99.5
159.879936048,99.4708,100.4009,99.5
159.919936032,99.4708,100.4012,99.5
159.959936016,99.4708,100.4014,99.5
159.99993600000002,99.4708,100.4017,99.5
160.03993598399998,99.4708,100.402,99.5
160.079935968,99.4708,100.4022,99.5
160.119935952,99.4707,100.4025,99.5
160.159935936,99.4707,100.4027,99.5
160.19993592,99.4707,100.4031,99.5
160.239935904,99.4707,100.4033,99.5
160.27993588799998,99.4707,100.4036,99.5
160.319935872,99.4707,100.4038,99.5
160.359935856,99.4707,100.4041,99.5
160.39993584,99.4706,100.4043,99.5
160.43993582399997,99.4706,100.4046,99.5
160.479935808,99.4706,100.4048,99.5
160.51993579199998,99.4707,100.4051,99.5
160.559935776,99.4707,100.4053,99.5
160.59993576,99.4707,100.4055,99.5
160.63993574399998,99.4707,100.4058,99.5
160.67993572799998,99.4707,100.406,99.5
160.719935712,99.4707,100.4063,99.5
160.759935696,99.4708,100.4065,99.5
160.79993568,99.4708,100.4068,99.5
160.83993566400002,99.4708,100.407,99.5
160.879935648,99.4708,100.4072,99.5
160.919935632,99.4708,100.4075,99.5
160.959935616,99.4709,100.4078,99.5
160.99993560000001,99.4708,100.4079,99.5
161.039935584,99.4709,100.4082,99.5
161.079935568,99.4709,100.4084,99.5
161.119935552,99.4709,100.4087,99.5
161.159935536,99.4709,100.409,99.5
161.19993552,99.4709,100.4092,99.5
161.23993550400002,99.4709,100.4095,99.5
161.27993548799998,99.4709,100.4097,99.5
161.319935472,99.4709,100.41,99.5
161.359935456,99.4709,100.4103,99.5
161.39993544,99.4709,100.4105,99.5
161.439935424,99.4709,100.4108,99.5
161.479935408,99.4709,100.411,99.5
161.51993539199998,99.4709,100.4112,99.5
161.559935376,99.4709,100.4115,99.5
161.59993536,99.4709,100.4117,99.5
161.639935344,99.471,100.412,99.5
161.679935328,99.471,100.4122,99.5
161.719935312,99.471,100.4125,99.5
161.759935296,99.471,100.4128,99.5
161.79993528,99.471,100.413,99.5
161.83993526400002,99.471,100.4132,99.5
161.87993524799998,99.471,100.4135,99.5
161.919935232,99.4711,100.4138,99.5
161.959935216,99.4711,100.4141,99.5
161.9999352,99.4711,100.4143,99.5
162.039935184,99.4711,100.4146,99.5
162.07993516800002,99.4712,100.4149,99.5
162.11993515199998,99.4713,100.4151,99.5
162.159935136,99.4713,100.4154,99.5
162.19993512,99.4714,100.4157,99.5
162.239935104,99.4714,100.4159,99.5
162.279935088,99.4714,100.4162,99.5
162.319935072,99.4714,100.4165,99.5
162.35993505599998,99.4714,100.4167,99.5
162.39993504,99.4715,100.417,99.5
162.439935024,99.4715,100.4172,99.5
162.479935008,99.4714,100.4175,99.5
162.51993499199997,99.4715,100.4177,99.5
162.559934976,99.4715,100.418,99.5
162.59993495999998,99.4714,100.4183,99.5
162.639934944,99.4714,100.4185,99.5
162.679934928,99.4714,100.4188,99.5
162.71993491199999,99.4714,100.4191,99.5
162.759934896,99.4714,100.4193,99.5
162.79993488,99.4714,100.4196,99.5
162.839934864,99.4715,100.4198,99.5
162.879934848,99.4715,100.4201,99.5
162.919934832,99.4714,100.4204,99.5
162.959934816,99.4715,100.4206,99.5
162.9999348,99.4715,100.4209,99.5
163.039934784,99.4714,100.4212,99.5
163.07993476800002,99.4715,100.4215,99.5
163.11993475199998,99.4715,100.4217,99.5
163.159934736,99.4715,100.422,99.5
163.19993472,99.4715,100.4223,99.5
163.239934704,99.4715,100.4225,99.5
163.279934688,99.4715,100.4228,99.5
163.31993467200002,99.4715,100.423,99.5
163.35993465599998,99.4715,100.4233,99.5
163.39993464,99.4715,100.4235,99.5
163.439934624,99.4715,100.4238,99.5
163.479934608,99.4715,100.4241,99.5
163.519934592,99.4715,100.4243,99.5
163.559934576,99.4716,100.4246,99.5
163.59993455999998,99.4716,100.4249,99.5
163.639934544,99.4716,100.4252,99.5
163.679934528,99.4716,100.4255,99.5
163.719934512,99.4716,100.4257,99.5
163.759934496,99.4717,100.426,99.5
163.79993448,99.4717,100.4263,99.5
163.839934464,99.4717,100.4266,99.5
163.879934448,99.4717,100.4268,99.5
163.91993443200002,99.4717,100.4271,99.5
163.95993441599998,99.4717,100.4273,99.5
163.9999344,99.4717,100.4276,99.5
164.039934384,99.4717,100.4278,99.5
164.079934368,99.4717,100.4281,99.5
164.119934352,99.4717,100.4283,99.5
164.159934336,99.4717,100.4286,99.5
164.19993431999998,99.4717,100.4289,99.5
164.239934304,99.4717,100.4292,99.5
164.279934288,99.4717,100.4295,99.5
164.319934272,99.4717,100.4297,99.5
164.35993425599997,99.4717,100.43,99.5
164.39993424,99.4717,100.4302,99.5
164.43993422399998,99.4716,100.4304,99.5
164.479934208,99.4716,100.4307,99.5
164.519934192,99.4716,100.4309,99.5
164.559934176,99.4716,100.4312,99.5
164.59993415999998,99.4716,100.4315,99.5
164.639934144,99.4716,100.4317,99.5
164.679934128,99.4717,100.432,99.5
164.719934112,99.4717,100.4322,99.5
164.75993409600002,99.4717,100.4325,99.5
164.79993407999999,99.4717,100.4328,99.5
164.839934064,99.4716,100.433,99.5
164.879934048,99.4716,100.4333,99.5
164.91993403200001,99.4716,100.4335,99.5
164.959934016,99.4716,100.4337,99.5
164.999934,99.4716,100.434,99.5
165.039933984,99.4716,100.4343,99.5
165.079933968,99.4716,100.4345,99.5
165.119933952,99.4715,100.4347,99.5
165.15993393600002,99.4715,100.435,99.5
165.19993391999998,99.4715,100.4352,99.5
165.239933904,99.4714,100.4355,99.5
165.279933888,99.4714,100.4357,99.5
165.319933872,99.4713,100.436,99.5
165.359933856,99.4713,100.4362,99.5
165.39993384,99.4713,100.4364,99.5
165.43993382399998,99.4713,100.4367,99.5
165.479933808,99.4713,100.4369,99.5
165.519933792,99.4713,100.4372,99.5
165.559933776,99.4713,100.4374,99.5
165.59993375999997,99.4713,100.4376,99.5
165.639933744,99.4713,100.4378,99.5
165.679933728,99.4713,100.4381,99.5
165.719933712,99.4712,100.4383,99.5
165.75993369600002,99.4712,100.4385,99.5
165.79993368,99.4713,100.4387,99.5
165.839933664,99.4713,100.4389,99.5
165.879933648,99.4713,100.4391,99.5
165.919933632,99.4713,100.4393,99.5
165.959933616,99.4713,100.4395,99.5
165.99993360000002,99.4713,100.4397,99.5
166.03993358399998,99.4712,100.4399,99.5
166.079933568,99.4712,100.44,99.5
166.119933552,99.4712,100.4403,99.5
166.159933536,99.4712,100.4404,99.5
166.19993352,99.4712,100.4407,99.5
166.239933504,99.4712,100.4409,99.5
166.27993348799998,99.4712,100.4411,99.5
166.319933472,99.4712,100.4413,99.5
166.359933456,99.4711,100.4415,99.5
166.39993344,99.4711,100.4417,99.5
166.43993342399997,99.4711,100.4419,99.5
166.479933408,99.4711,100.4421,99.5
166.51993339199998,99.4711,100.4423,99.5
166.559933376,99.471,100.4425,99.5
166.59993336,99.471,100.4427,99.5
166.63993334399999,99.4711,100.4429,99.5
166.679933328,99.471,100.4431,99.5
166.719933312,99.471,100.4433,99.5
166.759933296,99.471,100.4434,99.5
166.79993328,99.471,100.4436,99.5
166.839933264,99.471,100.4438,99.5
166.879933248,99.471,100.4439,99.5
166.919933232,99.4709,100.4441,99.5
166.959933216,99.4709,100.4443,99.5
166.99993320000002,99.4709,100.4444,99.5
167.039933184,99.4709,100.4446,99.5
167.079933168,99.4709,100.4448,99.5
167.119933152,99.4709,100.445,99.5
167.159933136,99.4709,100.4452,99.5
167.19993312,99.4709,100.4453,99.5
167.23993310400002,99.4709,100.4455,99.5
167.27993308799998,99.4709,100.4457,99.5
167.319933072,99.4708,100.4459,99.5
167.359933056,99.4708,100.446,99.5
167.39993304,99.4708,100.4461,99.5
167.439933024,99.4708,100.4463,99.5
167.479933008,99.4708,100.4465,99.5
167.51993299199998,99.4708,100.4466,99.5
167.559932976,99.4708,100.4468,99.5
167.59993296,99.4708,100.447,99.5
167.639932944,99.4709,100.4471,99.5
167.679932928,99.4709,100.4473,99.5
167.719932912,99.4708,100.4474,99.5
167.759932896,99.4708,100.4476,99.5
167.79993288,99.4708,100.4477,99.5
167.83993286400002,99.4708,100.4478,99.5
167.87993284799998,99.4708,100.4479,99.5
167.919932832,99.4708,100.4481,99.5
167.959932816,99.4708,100.4482,99.5
167.9999328,99.4708,100.4484,99.5
168.039932784,99.4708,100.4485,99.5
168.079932768,99.4708,100.4486,99.5
168.11993275199998,99.4708,100.4487,99.5
168.159932736,99.4708,100.4489,99.5
168.19993272,99.4708,100.449,99.5
168.239932704,99.4708,100.4491,99.5
168.279932688,99.4708,100.4493,99.5
168.319932672,99.4708,100.4494,99.5
168.35993265599998,99.4708,100.4495,99.5
168.39993264,99.4707,100.4496,99.5
168.439932624,99.4707,100.4497,99.5
168.479932608,99.4707,100.4498,99.5
168.51993259199998,99.4708,100.4498,99.5
168.559932576,99.4708,100.4499,99.5
168.59993255999998,99.4708,100.45,99.5
168.639932544,99.4708,100.4501,99.5
168.67993252800002,99.4708,100.4502,99.5
168.71993251199999,99.4708,100.4502,99.5
168.759932496,99.4708,100.4503,99.5
168.79993248,99.4708,100.4505,99.5
168.83993246400001,99.4708,100.4506,99.5
168.879932448,99.4708,100.4506,99.5
168.919932432,99.4708,100.4507,99.5
168.959932416,99.4708,100.4508,99.5
168.9999324,99.4708,100.4509,99.5
169.039932384,99.4708,100.451,99.5
169.07993236800002,99.4708,100.451,99.5
169.11993235199998,99.4708,100.4511,99.5
169.159932336,99.4708,100.4512,99.5
169.19993232,99.4708,100.4513,99.5
169.239932304,99.4708,100.4514,99.5
169.279932288,99.4708,100.4515,99.5
169.319932272,99.4708,100.4516,99.5
169.35993225599998,99.4708,100.4517,99.5
169.39993224,99.4708,100.4518,99.5
169.439932224,99.4708,100.4518,99.5
169.479932208,99.4708,100.4519,99.5
169.519932192,99.4709,100.452,99.5
169.559932176,99.4709,100.452,99.5
169.59993215999998,99.4709,100.4521,99.5
169.639932144,99.4709,100.4522,99.5
169.67993212800002,99.4709,100.4522,99.5
169.719932112,99.4709,100.4522,99.5
169.759932096,99.471,100.4522,99.5
169.79993208,99.4709,100.4523,99.5
169.839932064,99.4709,100.4523,99.5
169.879932048,99.4709,100.4523,99.5
169.91993203200002,99.4709,100.4524,99.5
169.95993201599998,99.4709,100.4525,99.5
169.999932,99.4709,100.4525,99.5
170.039931984,99.4709,100.4526,99.5
170.079931968,99.471,100.4526,99.5
170.119931952,99.471,100.4527,99.5
170.159931936,99.471,100.4527,99.5
170.19993191999998,99.471,100.4527,99.5
170.239931904,99.471,100.4527,99.5
170.279931888,99.471,100.4527,99.5
170.319931872,99.4709,100.4527,99.5
170.35993185599997,99.4709,100.4527,99.5
170.39993184,99.471,100.4528,99.5
170.43993182399998,99.471,100.4528,99.5
170.479931808,99.471,100.4528,99.5
170.519931792,99.471,100.4528,99.5
170.55993177599998,99.471,100.4528,99.5
170.59993176,99.471,100.4528,99.5
170.639931744,99.4709,100.4528,99.5
170.679931728,99.4709,100.4528,99.5
170.719931712,99.4709,100.4529,99.5
170.75993169600002,99.471,100.4529,99.5
170.79993168,99.471,100.4529,99.5
170.839931664,99.4709,100.4529,99.5
170.879931648,99.4709,100.4529,99.5
170.91993163200002,99.471,100.4529,99.5
170.959931616,99.4709,100.4529,99.5
170.9999316,99.4709,100.4528,99.5
171.039931584,99.4709,100.4528,99.5
171.079931568,99.4709,100.4528,99.5
171.119931552,99.4708,100.4528,99.5
171.15993153600002,99.4708,100.4528,99.5
171.19993151999998,99.4708,100.4528,99.5
171.239931504,99.4708,100.4528,99.5
171.279931488,99.4707,100.4528,99.5
171.319931472,99.4707,100.4528,99.5
171.359931456,99.4707,100.4528,99.5
171.39993144,99.4707,100.4527,99.5
171.43993142399998,99.4707,100.4527,99.5
171.479931408,99.4706,100.4526,99.5
171.519931392,99.4706,100.4526,99.5
171.559931376,99.4706,100.4526,99.5
171.59993136,99.4706,100.4526,99.5
171.639931344,99.4706,100.4525,99.5
171.679931328,99.4705,100.4525,99.5
171.719931312,99.4705,100.4525,99.5
171.75993129600002,99.4705,100.4525,99.5
171.79993127999998,99.4704,100.4524,99.5
171.839931264,99.4704,100.4524,99.5
171.879931248,99.4704,100.4524,99.5
171.919931232,99.4703,100.4523,99.5
171.959931216,99.4702,100.4523,99.5
171.99993120000002,99.4702,100.4522,99.5
172.03993118399998,99.4702,100.4522,99.5
172.079931168,99.4702,100.4521,99.5
172.119931152,99.4702,100.4521,99.5
172.159931136,99.4701,100.452,99.5
172.19993112,99.4701,100.4519,99.5
172.239931104,99.4701,100.4519,99.5
172.27993108799998,99.4701,100.4518,99.5
172.319931072,99.4701,100.4517,99.5
172.359931056,99.4701,100.4517,99.5
172.39993104,99.47,100.4516,99.5
172.43993102399997,99.47,100.4515,99.5
172.479931008,99.47,100.4515,99.5
172.51993099199998,99.47,100.4513,99.5
172.559930976,99.47,100.4513,99.5
172.59993096,99.47,100.4512,99.5
172.63993094399999,99.47,100.4512,99.5
172.679930928,99.47,100.4511,99.5
172.719930912,99.47,100.451,99.5
172.75993089600001,99.47,100.4509,99.5
172.79993088,99.4699,100.4508,99.5
172.839930864,99.4699,100.4507,99.5
