t_ms,target_um,current_um_A,current_um_B
9.519996192,90.9045,90.0622,99.9785
9.559996176,91.005,90.0636,99.9785
9.59999616,91.005,90.065,99.9785
9.639996144,91.005,90.0664,99.9785
9.679996127999999,91.005,90.0677,99.9785
9.719996111999999,91.005,90.0691,99.9785
9.759996096,91.005,90.0705,99.9785
9.79999608,91.005,90.0719,99.9785
9.839996064,91.005,90.0734,99.9785
9.879996048,91.005,90.0749,99.9786
9.919996032,91.005,90.0763,99.9786
9.959996016,91.005,90.0778,99.9786
9.999996000000001,91.005,90.0793,99.9785
10.039995983999999,91.005,90.0808,99.9785
10.079995967999999,91.005,90.0823,99.9785
10.119995952,91.005,90.0838,99.9785
10.159995936,91.005,90.0854,99.9785
10.19999592,91.005,90.0869,99.9785
10.239995904,91.005,90.0885,99.9785
10.279995888,91.005,90.0901,99.9785
10.319995872,91.005,90.0917,99.9785
10.359995856000001,91.1055,90.0934,99.9785
10.39999584,91.1055,90.095,99.9786
10.439995824,91.1055,90.0967,99.9785
10.479995808,91.1055,90.0983,99.9785
10.519995792,91.1055,90.0999,99.9785
10.559995776,91.1055,90.1016,99.9785
10.599995759999999,91.1055,90.1034,99.9786
10.639995744,91.1055,90.1051,99.9785
10.679995728,91.1055,90.1069,99.9785
10.719995712,91.1055,90.1087,99.9785
10.759995696,91.1055,90.1105,99.9784
10.79999568,91.1055,90.1123,99.9784
10.839995664,91.1055,90.1141,99.9784
10.879995648,91.1055,90.1159,99.9784
10.919995632,91.1055,90.1177,99.9783
10.959995615999999,91.1055,90.1196,99.9783
10.9999956,91.1055,90.1215,99.9783
11.039995584,91.1055,90.1234,99.9783
11.079995568,91.1055,90.1253,99.9783
11.119995552,91.1055,90.1272,99.9782
11.159995536,91.206,90.1292,99.9782
11.19999552,91.206,90.1312,99.9782
11.239995504000001,91.206,90.1331,99.9781
11.279995487999999,91.206,90.1351,99.9781
11.319995471999999,91.206,90.1371,99.9781
11.359995456,91.206,90.1391,99.9781
11.39999544,91.206,90.1412,99.9781
11.439995424,91.206,90.1432,99.9781
11.479995408,91.206,90.1452,99.9781
11.519995392,91.206,90.1473,99.978
11.559995376,91.206,90.1494,99.978
11.599995360000001,91.206,90.1515,99.978
11.639995344,91.206,90.1536,99.978
11.679995327999999,91.206,90.1557,99.978
11.719995312,91.206,90.1578,99.9779
11.759995296,91.206,90.1599,99.9779
11.79999528,91.206,90.1621,99.9779
11.839995263999999,91.206,90.1642,99.9779
11.879995248,91.206,90.1664,99.9779
11.919995232,91.206,90.1686,99.9779
11.959995216,91.3065,90.1709,99.9778
11.9999952,91.3065,90.1732,99.9778
12.039995184,91.3065,90.1754,99.9778
12.079995168,91.3065,90.1776,99.9778
12.119995152,91.3065,90.1799,99.9779
12.159995136,91.3065,90.1822,99.9778
12.199995119999999,91.3065,90.1844,99.9778
12.239995104,91.3065,90.1867,99.9778
12.279995088,91.3065,90.1891,99.9778
12.319995072,91.3065,90.1914,99.9778
12.359995056,91.3065,90.1937,99.9778
12.39999504,91.3065,90.1961,99.9778
12.439995024,91.3065,90.1985,99.9777
12.479995008000001,91.3065,90.2008,99.9777
12.519994991999999,91.3065,90.2032,99.9777
12.559994975999999,91.3065,90.2056,99.9777
12.59999496,91.3065,90.208,99.9777
12.639994944,91.3065,90.2104,99.9777
12.679994928,91.3065,90.2128,99.9777
12.719994912,91.3065,90.2152,99.9777
12.759994896,91.407,90.2176,99.9777
12.79999488,91.407,90.2201,99.9777
12.839994864000001,91.407,90.2226,99.9777
12.879994848,91.407,90.2251,99.9777
12.919994831999999,91.407,90.2276,99.9777
12.959994816,91.407,90.2301,99.9777
12.9999948,91.407,90.2327,99.9777
13.039994784,91.407,90.2352,99.9777
